,planting_id,unit_id,interval_start,interval_duration_sec,shelf,row,col,plant_age_sec,leaf_area,weight,last_co2,last_do,last_ec,last_orp,last_ph,last_hum,last_air_temp,sum_temp,sum_par,start,plant_eui,description
34752,6547,10,2019-06-29 10:00:00+00:00,900,1,1,1,324934,71.3386,,708.0,8.91,783.8,218.4,5.919,51.0,27.0,9642012.20000001,58362162.86,2019-06-25 15:44:26+00:00,,
34753,6548,10,2019-06-29 10:00:00+00:00,900,1,1,2,324933,74.3132,,708.0,8.91,783.8,218.4,5.919,51.0,27.0,9642012.20000001,58362162.86,2019-06-25 15:44:27+00:00,,
34754,6549,10,2019-06-29 10:00:00+00:00,900,1,1,3,324933,44.7189,,708.0,8.91,783.8,218.4,5.919,51.0,27.0,9642012.20000001,58362162.86,2019-06-25 15:44:27+00:00,,
34755,6550,10,2019-06-29 10:00:00+00:00,900,1,1,4,324933,60.9527,,708.0,8.91,783.8,218.4,5.919,51.0,27.0,9642012.20000001,58362162.86,2019-06-25 15:44:27+00:00,,
34756,6551,10,2019-06-29 10:00:00+00:00,900,1,1,5,324933,82.6639,,708.0,8.91,783.8,218.4,5.919,51.0,27.0,9642012.20000001,58362162.86,2019-06-25 15:44:27+00:00,,
34757,6552,10,2019-06-29 10:00:00+00:00,900,1,1,6,324933,72.9995,,708.0,8.91,783.8,218.4,5.919,51.0,27.0,9642012.20000001,58362162.86,2019-06-25 15:44:27+00:00,,
34758,6553,10,2019-06-29 10:00:00+00:00,900,1,2,1,324933,67.693,,708.0,8.91,783.8,218.4,5.919,51.0,27.0,9642012.20000001,58362162.86,2019-06-25 15:44:27+00:00,,
34759,6554,10,2019-06-29 10:00:00+00:00,900,1,2,2,324932,55.0913,,708.0,8.91,783.8,218.4,5.919,51.0,27.0,9642012.20000001,58362162.86,2019-06-25 15:44:28+00:00,,
34760,6555,10,2019-06-29 10:00:00+00:00,900,1,2,3,324932,53.1233,,708.0,8.91,783.8,218.4,5.919,51.0,27.0,9642012.20000001,58362162.86,2019-06-25 15:44:28+00:00,,
34761,6556,10,2019-06-29 10:00:00+00:00,900,1,2,4,324932,61.115,,708.0,8.91,783.8,218.4,5.919,51.0,27.0,9642012.20000001,58362162.86,2019-06-25 15:44:28+00:00,,
34762,6557,10,2019-06-29 10:00:00+00:00,900,1,2,5,324932,70.1736,,708.0,8.91,783.8,218.4,5.919,51.0,27.0,9642012.20000001,58362162.86,2019-06-25 15:44:28+00:00,,
34763,6558,10,2019-06-29 10:00:00+00:00,900,1,2,6,324932,51.4944,,708.0,8.91,783.8,218.4,5.919,51.0,27.0,9642012.20000001,58362162.86,2019-06-25 15:44:28+00:00,,
34764,6559,10,2019-06-29 10:00:00+00:00,900,1,3,1,324931,73.0163,,708.0,8.91,783.8,218.4,5.919,51.0,27.0,9642012.20000001,58362162.86,2019-06-25 15:44:29+00:00,,
34765,6560,10,2019-06-29 10:00:00+00:00,900,1,3,2,324931,56.0237,,708.0,8.91,783.8,218.4,5.919,51.0,27.0,9642012.20000001,58362162.86,2019-06-25 15:44:29+00:00,,
34766,6561,10,2019-06-29 10:00:00+00:00,900,1,3,3,324931,56.7334,,708.0,8.91,783.8,218.4,5.919,51.0,27.0,9642012.20000001,58362162.86,2019-06-25 15:44:29+00:00,,
34767,6562,10,2019-06-29 10:00:00+00:00,900,1,3,4,324931,88.1815,,708.0,8.91,783.8,218.4,5.919,51.0,27.0,9642012.20000001,58362162.86,2019-06-25 15:44:29+00:00,,
34768,6563,10,2019-06-29 10:00:00+00:00,900,1,3,5,324931,58.8699,,708.0,8.91,783.8,218.4,5.919,51.0,27.0,9642012.20000001,58362162.86,2019-06-25 15:44:29+00:00,,
34769,6564,10,2019-06-29 10:00:00+00:00,900,1,3,6,324931,57.5147,,708.0,8.91,783.8,218.4,5.919,51.0,27.0,9642012.20000001,58362162.86,2019-06-25 15:44:29+00:00,,
34770,6565,10,2019-06-29 10:00:00+00:00,900,1,4,1,324930,75.3037,,708.0,8.91,783.8,218.4,5.919,51.0,27.0,9642012.20000001,58362162.86,2019-06-25 15:44:30+00:00,,
34771,6566,10,2019-06-29 10:00:00+00:00,900,1,4,2,324930,67.864,,708.0,8.91,783.8,218.4,5.919,51.0,27.0,9642012.20000001,58362162.86,2019-06-25 15:44:30+00:00,,
34772,6567,10,2019-06-29 10:00:00+00:00,900,1,4,3,324930,66.125,,708.0,8.91,783.8,218.4,5.919,51.0,27.0,9642012.20000001,58362162.86,2019-06-25 15:44:30+00:00,,
34773,6568,10,2019-06-29 10:00:00+00:00,900,1,4,4,324930,90.1924,,708.0,8.91,783.8,218.4,5.919,51.0,27.0,9642012.20000001,58362162.86,2019-06-25 15:44:30+00:00,,
34774,6569,10,2019-06-29 10:00:00+00:00,900,1,4,5,324930,66.1767,,708.0,8.91,783.8,218.4,5.919,51.0,27.0,9642012.20000001,58362162.86,2019-06-25 15:44:30+00:00,,
34775,6570,10,2019-06-29 10:00:00+00:00,900,1,4,6,324930,69.6272,,708.0,8.91,783.8,218.4,5.919,51.0,27.0,9642012.20000001,58362162.86,2019-06-25 15:44:30+00:00,,
34776,6571,10,2019-06-29 10:00:00+00:00,900,2,1,1,324929,67.2634,,708.0,8.91,783.8,218.4,5.919,53.6,26.4,9519586.90000001,57351618.99,2019-06-25 15:44:31+00:00,,
34777,6572,10,2019-06-29 10:00:00+00:00,900,2,1,2,324929,47.2289,,708.0,8.91,783.8,218.4,5.919,53.6,26.4,9519586.90000001,57351618.99,2019-06-25 15:44:31+00:00,,
34778,6573,10,2019-06-29 10:00:00+00:00,900,2,1,3,324929,27.616,,708.0,8.91,783.8,218.4,5.919,53.6,26.4,9519586.90000001,57351618.99,2019-06-25 15:44:31+00:00,,
34779,6574,10,2019-06-29 10:00:00+00:00,900,2,1,4,324929,53.0806,,708.0,8.91,783.8,218.4,5.919,53.6,26.4,9519586.90000001,57351618.99,2019-06-25 15:44:31+00:00,,
34780,6575,10,2019-06-29 10:00:00+00:00,900,2,1,5,324929,29.7175,,708.0,8.91,783.8,218.4,5.919,53.6,26.4,9519586.90000001,57351618.99,2019-06-25 15:44:31+00:00,,
34781,6576,10,2019-06-29 10:00:00+00:00,900,2,1,6,324928,25.7238,,708.0,8.91,783.8,218.4,5.919,53.6,26.4,9519586.90000001,57351618.99,2019-06-25 15:44:32+00:00,,
34782,6577,10,2019-06-29 10:00:00+00:00,900,2,2,1,324928,61.649,,708.0,8.91,783.8,218.4,5.919,53.6,26.4,9519586.90000001,57351618.99,2019-06-25 15:44:32+00:00,,
34783,6578,10,2019-06-29 10:00:00+00:00,900,2,2,2,324928,38.9853,,708.0,8.91,783.8,218.4,5.919,53.6,26.4,9519586.90000001,57351618.99,2019-06-25 15:44:32+00:00,,
34784,6579,10,2019-06-29 10:00:00+00:00,900,2,2,3,324928,28.99,,708.0,8.91,783.8,218.4,5.919,53.6,26.4,9519586.90000001,57351618.99,2019-06-25 15:44:32+00:00,,
34785,6580,10,2019-06-29 10:00:00+00:00,900,2,2,4,324928,36.0189,,708.0,8.91,783.8,218.4,5.919,53.6,26.4,9519586.90000001,57351618.99,2019-06-25 15:44:32+00:00,,
34786,6581,10,2019-06-29 10:00:00+00:00,900,2,2,5,324927,30.3889,,708.0,8.91,783.8,218.4,5.919,53.6,26.4,9519586.90000001,57351618.99,2019-06-25 15:44:33+00:00,,
34787,6582,10,2019-06-29 10:00:00+00:00,900,2,2,6,324927,29.8549,,708.0,8.91,783.8,218.4,5.919,53.6,26.4,9519586.90000001,57351618.99,2019-06-25 15:44:33+00:00,,
34788,6583,10,2019-06-29 10:00:00+00:00,900,2,3,1,324927,57.1025,,708.0,8.91,783.8,218.4,5.919,53.6,26.4,9519586.90000001,57351618.99,2019-06-25 15:44:33+00:00,,
34789,6584,10,2019-06-29 10:00:00+00:00,900,2,3,2,324927,50.186,,708.0,8.91,783.8,218.4,5.919,53.6,26.4,9519586.90000001,57351618.99,2019-06-25 15:44:33+00:00,,
34790,6585,10,2019-06-29 10:00:00+00:00,900,2,3,3,324927,30.0454,,708.0,8.91,783.8,218.4,5.919,53.6,26.4,9519586.90000001,57351618.99,2019-06-25 15:44:33+00:00,,
34791,6586,10,2019-06-29 10:00:00+00:00,900,2,3,4,324927,40.6965,,708.0,8.91,783.8,218.4,5.919,53.6,26.4,9519586.90000001,57351618.99,2019-06-25 15:44:33+00:00,,
34792,6587,10,2019-06-29 10:00:00+00:00,900,2,3,5,324926,37.8362,,708.0,8.91,783.8,218.4,5.919,53.6,26.4,9519586.90000001,57351618.99,2019-06-25 15:44:34+00:00,,
34793,6588,10,2019-06-29 10:00:00+00:00,900,2,3,6,324926,38.0267,,708.0,8.91,783.8,218.4,5.919,53.6,26.4,9519586.90000001,57351618.99,2019-06-25 15:44:34+00:00,,
34794,6589,10,2019-06-29 10:00:00+00:00,900,2,4,1,324926,68.7841,,708.0,8.91,783.8,218.4,5.919,53.6,26.4,9519586.90000001,57351618.99,2019-06-25 15:44:34+00:00,,
34795,6590,10,2019-06-29 10:00:00+00:00,900,2,4,2,324926,54.4171,,708.0,8.91,783.8,218.4,5.919,53.6,26.4,9519586.90000001,57351618.99,2019-06-25 15:44:34+00:00,,
34796,6591,10,2019-06-29 10:00:00+00:00,900,2,4,3,324926,32.6465,,708.0,8.91,783.8,218.4,5.919,53.6,26.4,9519586.90000001,57351618.99,2019-06-25 15:44:34+00:00,,
34797,6592,10,2019-06-29 10:00:00+00:00,900,2,4,4,324925,47.2445,,708.0,8.91,783.8,218.4,5.919,53.6,26.4,9519586.90000001,57351618.99,2019-06-25 15:44:35+00:00,,
34798,6593,10,2019-06-29 10:00:00+00:00,900,2,4,5,324925,37.4865,,708.0,8.91,783.8,218.4,5.919,53.6,26.4,9519586.90000001,57351618.99,2019-06-25 15:44:35+00:00,,
34799,6594,10,2019-06-29 10:00:00+00:00,900,2,4,6,324925,42.4608,,708.0,8.91,783.8,218.4,5.919,53.6,26.4,9519586.90000001,57351618.99,2019-06-25 15:44:35+00:00,,
35904,6547,10,2019-06-29 13:00:00+00:00,900,1,1,1,335734,73.5389,,713.0,9.19,774.8,211.2,5.971,50.3,26.7,9931648.80000002,60921757.92,2019-06-25 15:44:26+00:00,,
35905,6548,10,2019-06-29 13:00:00+00:00,900,1,1,2,335733,76.3974,,713.0,9.19,774.8,211.2,5.971,50.3,26.7,9931648.80000002,60921757.92,2019-06-25 15:44:27+00:00,,
35906,6549,10,2019-06-29 13:00:00+00:00,900,1,1,3,335733,44.9577,,713.0,9.19,774.8,211.2,5.971,50.3,26.7,9931648.80000002,60921757.92,2019-06-25 15:44:27+00:00,,
35907,6550,10,2019-06-29 13:00:00+00:00,900,1,1,4,335733,63.9753,,713.0,9.19,774.8,211.2,5.971,50.3,26.7,9931648.80000002,60921757.92,2019-06-25 15:44:27+00:00,,
35908,6551,10,2019-06-29 13:00:00+00:00,900,1,1,5,335733,83.4352,,713.0,9.19,774.8,211.2,5.971,50.3,26.7,9931648.80000002,60921757.92,2019-06-25 15:44:27+00:00,,
35909,6552,10,2019-06-29 13:00:00+00:00,900,1,1,6,335733,74.6264,,713.0,9.19,774.8,211.2,5.971,50.3,26.7,9931648.80000002,60921757.92,2019-06-25 15:44:27+00:00,,
35910,6553,10,2019-06-29 13:00:00+00:00,900,1,2,1,335733,69.3609,,713.0,9.19,774.8,211.2,5.971,50.3,26.7,9931648.80000002,60921757.92,2019-06-25 15:44:27+00:00,,
35911,6554,10,2019-06-29 13:00:00+00:00,900,1,2,2,335732,55.9495,,713.0,9.19,774.8,211.2,5.971,50.3,26.7,9931648.80000002,60921757.92,2019-06-25 15:44:28+00:00,,
35912,6555,10,2019-06-29 13:00:00+00:00,900,1,2,3,335732,54.1589,,713.0,9.19,774.8,211.2,5.971,50.3,26.7,9931648.80000002,60921757.92,2019-06-25 15:44:28+00:00,,
35913,6556,10,2019-06-29 13:00:00+00:00,900,1,2,4,335732,62.9542,,713.0,9.19,774.8,211.2,5.971,50.3,26.7,9931648.80000002,60921757.92,2019-06-25 15:44:28+00:00,,
35914,6557,10,2019-06-29 13:00:00+00:00,900,1,2,5,335732,71.354,,713.0,9.19,774.8,211.2,5.971,50.3,26.7,9931648.80000002,60921757.92,2019-06-25 15:44:28+00:00,,
35915,6558,10,2019-06-29 13:00:00+00:00,900,1,2,6,335732,52.7934,,713.0,9.19,774.8,211.2,5.971,50.3,26.7,9931648.80000002,60921757.92,2019-06-25 15:44:28+00:00,,
35916,6559,10,2019-06-29 13:00:00+00:00,900,1,3,1,335731,74.9907,,713.0,9.19,774.8,211.2,5.971,50.3,26.7,9931648.80000002,60921757.92,2019-06-25 15:44:29+00:00,,
35917,6560,10,2019-06-29 13:00:00+00:00,900,1,3,2,335731,56.5399,,713.0,9.19,774.8,211.2,5.971,50.3,26.7,9931648.80000002,60921757.92,2019-06-25 15:44:29+00:00,,
35918,6561,10,2019-06-29 13:00:00+00:00,900,1,3,3,335731,58.6305,,713.0,9.19,774.8,211.2,5.971,50.3,26.7,9931648.80000002,60921757.92,2019-06-25 15:44:29+00:00,,
35919,6562,10,2019-06-29 13:00:00+00:00,900,1,3,4,335731,89.1589,,713.0,9.19,774.8,211.2,5.971,50.3,26.7,9931648.80000002,60921757.92,2019-06-25 15:44:29+00:00,,
35920,6563,10,2019-06-29 13:00:00+00:00,900,1,3,5,335731,59.7754,,713.0,9.19,774.8,211.2,5.971,50.3,26.7,9931648.80000002,60921757.92,2019-06-25 15:44:29+00:00,,
35921,6564,10,2019-06-29 13:00:00+00:00,900,1,3,6,335731,57.8894,,713.0,9.19,774.8,211.2,5.971,50.3,26.7,9931648.80000002,60921757.92,2019-06-25 15:44:29+00:00,,
35922,6565,10,2019-06-29 13:00:00+00:00,900,1,4,1,335730,78.4718,,713.0,9.19,774.8,211.2,5.971,50.3,26.7,9931648.80000002,60921757.92,2019-06-25 15:44:30+00:00,,
35923,6566,10,2019-06-29 13:00:00+00:00,900,1,4,2,335730,69.3319,,713.0,9.19,774.8,211.2,5.971,50.3,26.7,9931648.80000002,60921757.92,2019-06-25 15:44:30+00:00,,
35924,6567,10,2019-06-29 13:00:00+00:00,900,1,4,3,335730,67.9188,,713.0,9.19,774.8,211.2,5.971,50.3,26.7,9931648.80000002,60921757.92,2019-06-25 15:44:30+00:00,,
35925,6568,10,2019-06-29 13:00:00+00:00,900,1,4,4,335730,91.4383,,713.0,9.19,774.8,211.2,5.971,50.3,26.7,9931648.80000002,60921757.92,2019-06-25 15:44:30+00:00,,
35926,6569,10,2019-06-29 13:00:00+00:00,900,1,4,5,335730,68.3157,,713.0,9.19,774.8,211.2,5.971,50.3,26.7,9931648.80000002,60921757.92,2019-06-25 15:44:30+00:00,,
35927,6570,10,2019-06-29 13:00:00+00:00,900,1,4,6,335730,70.7232,,713.0,9.19,774.8,211.2,5.971,50.3,26.7,9931648.80000002,60921757.92,2019-06-25 15:44:30+00:00,,
35928,6571,10,2019-06-29 13:00:00+00:00,900,2,1,1,335729,67.0573,,713.0,9.19,774.8,211.2,5.971,52.9,26.2,9803812.90000002,59829422.8899999,2019-06-25 15:44:31+00:00,,
35929,6572,10,2019-06-29 13:00:00+00:00,900,2,1,2,335729,47.4038,,713.0,9.19,774.8,211.2,5.971,52.9,26.2,9803812.90000002,59829422.8899999,2019-06-25 15:44:31+00:00,,
35930,6573,10,2019-06-29 13:00:00+00:00,900,2,1,3,335729,27.2195,,713.0,9.19,774.8,211.2,5.971,52.9,26.2,9803812.90000002,59829422.8899999,2019-06-25 15:44:31+00:00,,
35931,6574,10,2019-06-29 13:00:00+00:00,900,2,1,4,335729,52.5748,,713.0,9.19,774.8,211.2,5.971,52.9,26.2,9803812.90000002,59829422.8899999,2019-06-25 15:44:31+00:00,,
35932,6575,10,2019-06-29 13:00:00+00:00,900,2,1,5,335729,30.0673,,713.0,9.19,774.8,211.2,5.971,52.9,26.2,9803812.90000002,59829422.8899999,2019-06-25 15:44:31+00:00,,
35933,6576,10,2019-06-29 13:00:00+00:00,900,2,1,6,335728,18.3514,,713.0,9.19,774.8,211.2,5.971,52.9,26.2,9803812.90000002,59829422.8899999,2019-06-25 15:44:32+00:00,,
35934,6577,10,2019-06-29 13:00:00+00:00,900,2,2,1,335728,61.9456,,713.0,9.19,774.8,211.2,5.971,52.9,26.2,9803812.90000002,59829422.8899999,2019-06-25 15:44:32+00:00,,
35935,6578,10,2019-06-29 13:00:00+00:00,900,2,2,2,335728,38.8761,,713.0,9.19,774.8,211.2,5.971,52.9,26.2,9803812.90000002,59829422.8899999,2019-06-25 15:44:32+00:00,,
35936,6579,10,2019-06-29 13:00:00+00:00,900,2,2,3,335728,29.0431,,713.0,9.19,774.8,211.2,5.971,52.9,26.2,9803812.90000002,59829422.8899999,2019-06-25 15:44:32+00:00,,
35937,6580,10,2019-06-29 13:00:00+00:00,900,2,2,4,335728,35.2757,,713.0,9.19,774.8,211.2,5.971,52.9,26.2,9803812.90000002,59829422.8899999,2019-06-25 15:44:32+00:00,,
35938,6581,10,2019-06-29 13:00:00+00:00,900,2,2,5,335727,29.8456,,713.0,9.19,774.8,211.2,5.971,52.9,26.2,9803812.90000002,59829422.8899999,2019-06-25 15:44:33+00:00,,
35939,6582,10,2019-06-29 13:00:00+00:00,900,2,2,6,335727,29.9143,,713.0,9.19,774.8,211.2,5.971,52.9,26.2,9803812.90000002,59829422.8899999,2019-06-25 15:44:33+00:00,,
35940,6583,10,2019-06-29 13:00:00+00:00,900,2,3,1,335727,57.7676,,713.0,9.19,774.8,211.2,5.971,52.9,26.2,9803812.90000002,59829422.8899999,2019-06-25 15:44:33+00:00,,
35941,6584,10,2019-06-29 13:00:00+00:00,900,2,3,2,335727,50.3983,,713.0,9.19,774.8,211.2,5.971,52.9,26.2,9803812.90000002,59829422.8899999,2019-06-25 15:44:33+00:00,,
35942,6585,10,2019-06-29 13:00:00+00:00,900,2,3,3,335727,30.1578,,713.0,9.19,774.8,211.2,5.971,52.9,26.2,9803812.90000002,59829422.8899999,2019-06-25 15:44:33+00:00,,
35943,6586,10,2019-06-29 13:00:00+00:00,900,2,3,4,335727,40.7028,,713.0,9.19,774.8,211.2,5.971,52.9,26.2,9803812.90000002,59829422.8899999,2019-06-25 15:44:33+00:00,,
35944,6587,10,2019-06-29 13:00:00+00:00,900,2,3,5,335726,37.3241,,713.0,9.19,774.8,211.2,5.971,52.9,26.2,9803812.90000002,59829422.8899999,2019-06-25 15:44:34+00:00,,
35945,6588,10,2019-06-29 13:00:00+00:00,900,2,3,6,335726,37.7426,,713.0,9.19,774.8,211.2,5.971,52.9,26.2,9803812.90000002,59829422.8899999,2019-06-25 15:44:34+00:00,,
35946,6589,10,2019-06-29 13:00:00+00:00,900,2,4,1,335726,69.0807,,713.0,9.19,774.8,211.2,5.971,52.9,26.2,9803812.90000002,59829422.8899999,2019-06-25 15:44:34+00:00,,
35947,6590,10,2019-06-29 13:00:00+00:00,900,2,4,2,335726,54.3078,,713.0,9.19,774.8,211.2,5.971,52.9,26.2,9803812.90000002,59829422.8899999,2019-06-25 15:44:34+00:00,,
35948,6591,10,2019-06-29 13:00:00+00:00,900,2,4,3,335726,32.3686,,713.0,9.19,774.8,211.2,5.971,52.9,26.2,9803812.90000002,59829422.8899999,2019-06-25 15:44:34+00:00,,
35949,6592,10,2019-06-29 13:00:00+00:00,900,2,4,4,335725,47.7754,,713.0,9.19,774.8,211.2,5.971,52.9,26.2,9803812.90000002,59829422.8899999,2019-06-25 15:44:35+00:00,,
35950,6593,10,2019-06-29 13:00:00+00:00,900,2,4,5,335725,37.4397,,713.0,9.19,774.8,211.2,5.971,52.9,26.2,9803812.90000002,59829422.8899999,2019-06-25 15:44:35+00:00,,
35951,6594,10,2019-06-29 13:00:00+00:00,900,2,4,6,335725,41.4085,,713.0,9.19,774.8,211.2,5.971,52.9,26.2,9803812.90000002,59829422.8899999,2019-06-25 15:44:35+00:00,,
37056,6547,10,2019-06-29 16:00:00+00:00,900,1,1,1,346534,74.9294,,691.0,9.26,781.9,215.0,5.806,48.5,27.6,10224354.6,63482737.18,2019-06-25 15:44:26+00:00,,
37057,6548,10,2019-06-29 16:00:00+00:00,900,1,1,2,346533,78.0298,,691.0,9.26,781.9,215.0,5.806,48.5,27.6,10224354.6,63482737.18,2019-06-25 15:44:27+00:00,,
37058,6549,10,2019-06-29 16:00:00+00:00,900,1,1,3,346533,45.4997,,691.0,9.26,781.9,215.0,5.806,48.5,27.6,10224354.6,63482737.18,2019-06-25 15:44:27+00:00,,
37059,6550,10,2019-06-29 16:00:00+00:00,900,1,1,4,346533,65.3555,,691.0,9.26,781.9,215.0,5.806,48.5,27.6,10224354.6,63482737.18,2019-06-25 15:44:27+00:00,,
37060,6551,10,2019-06-29 16:00:00+00:00,900,1,1,5,346533,84.0535,,691.0,9.26,781.9,215.0,5.806,48.5,27.6,10224354.6,63482737.18,2019-06-25 15:44:27+00:00,,
37061,6552,10,2019-06-29 16:00:00+00:00,900,1,1,6,346533,76.4531,,691.0,9.26,781.9,215.0,5.806,48.5,27.6,10224354.6,63482737.18,2019-06-25 15:44:27+00:00,,
37062,6553,10,2019-06-29 16:00:00+00:00,900,1,2,1,346533,70.8611,,691.0,9.26,781.9,215.0,5.806,48.5,27.6,10224354.6,63482737.18,2019-06-25 15:44:27+00:00,,
37063,6554,10,2019-06-29 16:00:00+00:00,900,1,2,2,346532,56.6979,,691.0,9.26,781.9,215.0,5.806,48.5,27.6,10224354.6,63482737.18,2019-06-25 15:44:28+00:00,,
37064,6555,10,2019-06-29 16:00:00+00:00,900,1,2,3,346532,55.1558,,691.0,9.26,781.9,215.0,5.806,48.5,27.6,10224354.6,63482737.18,2019-06-25 15:44:28+00:00,,
37065,6556,10,2019-06-29 16:00:00+00:00,900,1,2,4,346532,64.9964,,691.0,9.26,781.9,215.0,5.806,48.5,27.6,10224354.6,63482737.18,2019-06-25 15:44:28+00:00,,
37066,6557,10,2019-06-29 16:00:00+00:00,900,1,2,5,346532,72.1564,,691.0,9.26,781.9,215.0,5.806,48.5,27.6,10224354.6,63482737.18,2019-06-25 15:44:28+00:00,,
37067,6558,10,2019-06-29 16:00:00+00:00,900,1,2,6,346532,54.236,,691.0,9.26,781.9,215.0,5.806,48.5,27.6,10224354.6,63482737.18,2019-06-25 15:44:28+00:00,,
37068,6559,10,2019-06-29 16:00:00+00:00,900,1,3,1,346531,76.2457,,691.0,9.26,781.9,215.0,5.806,48.5,27.6,10224354.6,63482737.18,2019-06-25 15:44:29+00:00,,
37069,6560,10,2019-06-29 16:00:00+00:00,900,1,3,2,346531,56.8044,,691.0,9.26,781.9,215.0,5.806,48.5,27.6,10224354.6,63482737.18,2019-06-25 15:44:29+00:00,,
37070,6561,10,2019-06-29 16:00:00+00:00,900,1,3,3,346531,59.5693,,691.0,9.26,781.9,215.0,5.806,48.5,27.6,10224354.6,63482737.18,2019-06-25 15:44:29+00:00,,
37071,6562,10,2019-06-29 16:00:00+00:00,900,1,3,4,346531,90.0301,,691.0,9.26,781.9,215.0,5.806,48.5,27.6,10224354.6,63482737.18,2019-06-25 15:44:29+00:00,,
37072,6563,10,2019-06-29 16:00:00+00:00,900,1,3,5,346531,60.5092,,691.0,9.26,781.9,215.0,5.806,48.5,27.6,10224354.6,63482737.18,2019-06-25 15:44:29+00:00,,
37073,6564,10,2019-06-29 16:00:00+00:00,900,1,3,6,346531,58.3578,,691.0,9.26,781.9,215.0,5.806,48.5,27.6,10224354.6,63482737.18,2019-06-25 15:44:29+00:00,,
37074,6565,10,2019-06-29 16:00:00+00:00,900,1,4,1,346530,81.6368,,691.0,9.26,781.9,215.0,5.806,48.5,27.6,10224354.6,63482737.18,2019-06-25 15:44:30+00:00,,
37075,6566,10,2019-06-29 16:00:00+00:00,900,1,4,2,346530,70.1675,,691.0,9.26,781.9,215.0,5.806,48.5,27.6,10224354.6,63482737.18,2019-06-25 15:44:30+00:00,,
37076,6567,10,2019-06-29 16:00:00+00:00,900,1,4,3,346530,69.8707,,691.0,9.26,781.9,215.0,5.806,48.5,27.6,10224354.6,63482737.18,2019-06-25 15:44:30+00:00,,
37077,6568,10,2019-06-29 16:00:00+00:00,900,1,4,4,346530,92.906,,691.0,9.26,781.9,215.0,5.806,48.5,27.6,10224354.6,63482737.18,2019-06-25 15:44:30+00:00,,
37078,6569,10,2019-06-29 16:00:00+00:00,900,1,4,5,346530,70.0019,,691.0,9.26,781.9,215.0,5.806,48.5,27.6,10224354.6,63482737.18,2019-06-25 15:44:30+00:00,,
37079,6570,10,2019-06-29 16:00:00+00:00,900,1,4,6,346530,72.4437,,691.0,9.26,781.9,215.0,5.806,48.5,27.6,10224354.6,63482737.18,2019-06-25 15:44:30+00:00,,
37080,6571,10,2019-06-29 16:00:00+00:00,900,2,1,1,346529,66.2985,,691.0,9.26,781.9,215.0,5.806,51.1,27.2,10091990.9,62306859.3299999,2019-06-25 15:44:31+00:00,,
37081,6572,10,2019-06-29 16:00:00+00:00,900,2,1,2,346529,46.4358,,691.0,9.26,781.9,215.0,5.806,51.1,27.2,10091990.9,62306859.3299999,2019-06-25 15:44:31+00:00,,
37082,6573,10,2019-06-29 16:00:00+00:00,900,2,1,3,346529,25.043,,691.0,9.26,781.9,215.0,5.806,51.1,27.2,10091990.9,62306859.3299999,2019-06-25 15:44:31+00:00,,
37083,6574,10,2019-06-29 16:00:00+00:00,900,2,1,4,346529,53.1244,,691.0,9.26,781.9,215.0,5.806,51.1,27.2,10091990.9,62306859.3299999,2019-06-25 15:44:31+00:00,,
37084,6575,10,2019-06-29 16:00:00+00:00,900,2,1,5,346529,30.6449,,691.0,9.26,781.9,215.0,5.806,51.1,27.2,10091990.9,62306859.3299999,2019-06-25 15:44:31+00:00,,
37085,6576,10,2019-06-29 16:00:00+00:00,900,2,1,6,346528,19.8939,,691.0,9.26,781.9,215.0,5.806,51.1,27.2,10091990.9,62306859.3299999,2019-06-25 15:44:32+00:00,,
37086,6577,10,2019-06-29 16:00:00+00:00,900,2,2,1,346528,62.261,,691.0,9.26,781.9,215.0,5.806,51.1,27.2,10091990.9,62306859.3299999,2019-06-25 15:44:32+00:00,,
37087,6578,10,2019-06-29 16:00:00+00:00,900,2,2,2,346528,38.6262,,691.0,9.26,781.9,215.0,5.806,51.1,27.2,10091990.9,62306859.3299999,2019-06-25 15:44:32+00:00,,
37088,6579,10,2019-06-29 16:00:00+00:00,900,2,2,3,346528,26.3139,,691.0,9.26,781.9,215.0,5.806,51.1,27.2,10091990.9,62306859.3299999,2019-06-25 15:44:32+00:00,,
37089,6580,10,2019-06-29 16:00:00+00:00,900,2,2,4,346528,34.9447,,691.0,9.26,781.9,215.0,5.806,51.1,27.2,10091990.9,62306859.3299999,2019-06-25 15:44:32+00:00,,
37090,6581,10,2019-06-29 16:00:00+00:00,900,2,2,5,346527,29.9736,,691.0,9.26,781.9,215.0,5.806,51.1,27.2,10091990.9,62306859.3299999,2019-06-25 15:44:33+00:00,,
37091,6582,10,2019-06-29 16:00:00+00:00,900,2,2,6,346527,24.9775,,691.0,9.26,781.9,215.0,5.806,51.1,27.2,10091990.9,62306859.3299999,2019-06-25 15:44:33+00:00,,
37092,6583,10,2019-06-29 16:00:00+00:00,900,2,3,1,346527,58.8387,,691.0,9.26,781.9,215.0,5.806,51.1,27.2,10091990.9,62306859.3299999,2019-06-25 15:44:33+00:00,,
37093,6584,10,2019-06-29 16:00:00+00:00,900,2,3,2,346527,50.211,,691.0,9.26,781.9,215.0,5.806,51.1,27.2,10091990.9,62306859.3299999,2019-06-25 15:44:33+00:00,,
37094,6585,10,2019-06-29 16:00:00+00:00,900,2,3,3,346527,27.2663,,691.0,9.26,781.9,215.0,5.806,51.1,27.2,10091990.9,62306859.3299999,2019-06-25 15:44:33+00:00,,
