,planting_id,unit_id,interval_start,interval_duration_sec,shelf,row,col,plant_age_sec,leaf_area,weight,last_co2,last_do,last_ec,last_orp,last_ph,last_hum,last_air_temp,sum_temp,sum_par,start,plant_eui,description
247260,6607,10,2019-07-22 11:15:00+00:00,900,3,3,1,2316622,,208.4,596.0,8.45,740.3,273.1,5.783,59.5,27.4,64367459.6,386193641.75,2019-06-25 15:44:38+00:00,,
247261,6608,10,2019-07-22 11:15:00+00:00,900,3,3,2,2316622,,223.3,596.0,8.45,740.3,273.1,5.783,59.5,27.4,64367459.6,386193641.75,2019-06-25 15:44:38+00:00,,
247262,6609,10,2019-07-22 11:15:00+00:00,900,3,3,3,2316622,,232.9,596.0,8.45,740.3,273.1,5.783,59.5,27.4,64367459.6,386193641.75,2019-06-25 15:44:38+00:00,,
247263,6610,10,2019-07-22 11:15:00+00:00,900,3,3,4,2316622,,258.2,596.0,8.45,740.3,273.1,5.783,59.5,27.4,64367459.6,386193641.75,2019-06-25 15:44:38+00:00,,
247264,6611,10,2019-07-22 11:15:00+00:00,900,3,3,5,2316621,,230.8,596.0,8.45,740.3,273.1,5.783,59.5,27.4,64367459.6,386193641.75,2019-06-25 15:44:39+00:00,,
247265,6612,10,2019-07-22 11:15:00+00:00,900,3,3,6,2316621,,235.3,596.0,8.45,740.3,273.1,5.783,59.5,27.4,64367459.6,386193641.75,2019-06-25 15:44:39+00:00,,
247266,6613,10,2019-07-22 11:15:00+00:00,900,3,4,1,2316621,,181.5,596.0,8.45,740.3,273.1,5.783,59.5,27.4,64367459.6,386193641.75,2019-06-25 15:44:39+00:00,,
247267,6614,10,2019-07-22 11:15:00+00:00,900,3,4,2,2316621,,193.6,596.0,8.45,740.3,273.1,5.783,59.5,27.4,64367459.6,386193641.75,2019-06-25 15:44:39+00:00,,
247268,6615,10,2019-07-22 11:15:00+00:00,900,3,4,3,2316621,,223.4,596.0,8.45,740.3,273.1,5.783,59.5,27.4,64367459.6,386193641.75,2019-06-25 15:44:39+00:00,,
247269,6616,10,2019-07-22 11:15:00+00:00,900,3,4,4,2316621,,174.1,596.0,8.45,740.3,273.1,5.783,59.5,27.4,64367459.6,386193641.75,2019-06-25 15:44:39+00:00,,
247270,6617,10,2019-07-22 11:15:00+00:00,900,3,4,5,2316620,,200.2,596.0,8.45,740.3,273.1,5.783,59.5,27.4,64367459.6,386193641.75,2019-06-25 15:44:40+00:00,,
247271,6618,10,2019-07-22 11:15:00+00:00,900,3,4,6,2316620,,148.2,596.0,8.45,740.3,273.1,5.783,59.5,27.4,64367459.6,386193641.75,2019-06-25 15:44:40+00:00,,
247272,6619,10,2019-07-22 11:15:00+00:00,900,4,1,1,2316620,,116.4,596.0,8.45,740.3,273.1,5.783,59.5,27.4,64370306.6,386213202.27,2019-06-25 15:44:40+00:00,,
247273,6620,10,2019-07-22 11:15:00+00:00,900,4,1,2,2316620,,116.4,596.0,8.45,740.3,273.1,5.783,59.5,27.4,64370306.6,386213202.27,2019-06-25 15:44:40+00:00,,
247274,6621,10,2019-07-22 11:15:00+00:00,900,4,1,3,2316620,,143.1,596.0,8.45,740.3,273.1,5.783,59.5,27.4,64370306.6,386213202.27,2019-06-25 15:44:40+00:00,,
247275,6622,10,2019-07-22 11:15:00+00:00,900,4,1,4,2316619,,146.9,596.0,8.45,740.3,273.1,5.783,59.5,27.4,64370306.6,386213202.27,2019-06-25 15:44:41+00:00,,
247276,6623,10,2019-07-22 11:15:00+00:00,900,4,1,5,2316619,,165.2,596.0,8.45,740.3,273.1,5.783,59.5,27.4,64370306.6,386213202.27,2019-06-25 15:44:41+00:00,,
247277,6624,10,2019-07-22 11:15:00+00:00,900,4,1,6,2316619,,136.9,596.0,8.45,740.3,273.1,5.783,59.5,27.4,64370306.6,386213202.27,2019-06-25 15:44:41+00:00,,
247278,6625,10,2019-07-22 11:15:00+00:00,900,4,2,1,2316619,,163.8,596.0,8.45,740.3,273.1,5.783,59.5,27.4,64370306.6,386213202.27,2019-06-25 15:44:41+00:00,,
247279,6626,10,2019-07-22 11:15:00+00:00,900,4,2,2,2316619,,164.6,596.0,8.45,740.3,273.1,5.783,59.5,27.4,64370306.6,386213202.27,2019-06-25 15:44:41+00:00,,
247280,6627,10,2019-07-22 11:15:00+00:00,900,4,2,3,2316618,,173.3,596.0,8.45,740.3,273.1,5.783,59.5,27.4,64370306.6,386213202.27,2019-06-25 15:44:42+00:00,,
247281,6628,10,2019-07-22 11:15:00+00:00,900,4,2,4,2316618,,160.5,596.0,8.45,740.3,273.1,5.783,59.5,27.4,64370306.6,386213202.27,2019-06-25 15:44:42+00:00,,
247282,6629,10,2019-07-22 11:15:00+00:00,900,4,2,5,2316618,,158.5,596.0,8.45,740.3,273.1,5.783,59.5,27.4,64370306.6,386213202.27,2019-06-25 15:44:42+00:00,,
247283,6630,10,2019-07-22 11:15:00+00:00,900,4,2,6,2316618,,163.5,596.0,8.45,740.3,273.1,5.783,59.5,27.4,64370306.6,386213202.27,2019-06-25 15:44:42+00:00,,
247285,6632,10,2019-07-22 11:15:00+00:00,900,4,3,2,2316617,,189.4,596.0,8.45,740.3,273.1,5.783,59.5,27.4,64370306.6,386213202.27,2019-06-25 15:44:43+00:00,,
247286,6633,10,2019-07-22 11:15:00+00:00,900,4,3,3,2316617,,171.5,596.0,8.45,740.3,273.1,5.783,59.5,27.4,64370306.6,386213202.27,2019-06-25 15:44:43+00:00,,
247287,6634,10,2019-07-22 11:15:00+00:00,900,4,3,4,2316617,,176.1,596.0,8.45,740.3,273.1,5.783,59.5,27.4,64370306.6,386213202.27,2019-06-25 15:44:43+00:00,,
247288,6635,10,2019-07-22 11:15:00+00:00,900,4,3,5,2316617,,160.5,596.0,8.45,740.3,273.1,5.783,59.5,27.4,64370306.6,386213202.27,2019-06-25 15:44:43+00:00,,
247289,6636,10,2019-07-22 11:15:00+00:00,900,4,3,6,2316617,,158.3,596.0,8.45,740.3,273.1,5.783,59.5,27.4,64370306.6,386213202.27,2019-06-25 15:44:43+00:00,,
247290,6637,10,2019-07-22 11:15:00+00:00,900,4,4,1,2316617,,134.3,596.0,8.45,740.3,273.1,5.783,59.5,27.4,64370306.6,386213202.27,2019-06-25 15:44:43+00:00,,
247291,6638,10,2019-07-22 11:15:00+00:00,900,4,4,2,2316616,,143.5,596.0,8.45,740.3,273.1,5.783,59.5,27.4,64370306.6,386213202.27,2019-06-25 15:44:44+00:00,,
247292,6639,10,2019-07-22 11:15:00+00:00,900,4,4,3,2316616,,160.3,596.0,8.45,740.3,273.1,5.783,59.5,27.4,64370306.6,386213202.27,2019-06-25 15:44:44+00:00,,
247293,6640,10,2019-07-22 11:15:00+00:00,900,4,4,4,2316616,,149.5,596.0,8.45,740.3,273.1,5.783,59.5,27.4,64370306.6,386213202.27,2019-06-25 15:44:44+00:00,,
247294,6641,10,2019-07-22 11:15:00+00:00,900,4,4,5,2316616,,153.3,596.0,8.45,740.3,273.1,5.783,59.5,27.4,64370306.6,386213202.27,2019-06-25 15:44:44+00:00,,
247295,6642,10,2019-07-22 11:15:00+00:00,900,4,4,6,2316616,,149.7,596.0,8.45,740.3,273.1,5.783,59.5,27.4,64370306.6,386213202.27,2019-06-25 15:44:44+00:00,,
